N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass;M_N_ws4;WS4_diff;bind_ene_n+2_exp;bind_ene_n-2_exp;delta_2n_exp;bind_ene_p+2_exp;bind_ene_p-2_exp;delta_2p_exp;bind_ene_n+2_teo;bind_ene_n-2_teo;delta_2n_teo;bind_ene_p+2_teo;bind_ene_p-2_teo;delta_2p_teo
18;54;36;90;Kr;-74959.25;1.863;8.591259;0.021;4405.154;6.746;89;83759.51007608086;0.00186298820744;-1;1;773.2133100000001;8.591561775314666;773.24055977832;-0.0003027753146653;-0.0272497783198559;83759.48291692915;83759.51016670746;-9.062660683412103e-05;-74959.25871914218;0.0087191421771422;8.59126000696237;-1.0069623694874965e-06;0.0760255189776867;83741.1629802233;83741.190139375;0.0271591517084743;83741.55319809415;-0.3630587191437371;783.166008;761.8027119999999;-1.4579000000002225;795.699352;747.5603520000002;-3.1669160000000147;783.8610966950474;761.3816853730846;-1.2383374885079093;795.9972284781767;746.842119833051;-3.641771245412201
16;53;37;90;Rb;-79364.404;6.484;8.631512;0.072;6583.723;6.544;89;83755.10492216461;0.0064831989618911;1;-1;776.83608;8.629410622198186;776.6469559978368;0.0021013778018144;0.1891240021632256;83755.29417410705;83755.1050501049;-0.0001279402931686;-79364.41263538941;0.0086353894148487;8.631513421558743;-1.421558742720208e-06;0.0812002794429175;83736.46841321097;83736.27916126853;-0.1892519424436614;83736.92557390392;-0.6464126353967004;788.3868240000002;763.93812;-1.3472159999998894;796.866188;753.6097359999999;-3.1962360000002263;788.8937121012627;763.0894237504706;-1.310776143940302;796.6856096082605;753.0736649092934;-3.5346374781197483
14;52;38;90;Sr;-85948.127;2.124;8.695972;0.024;545.934;1.406;89;83748.52119822205;0.0021238065564815;-1;1;782.63748;8.690302523417342;782.1272271075608;0.005669476582657;0.5102528924392118;83749.03155639477;83748.52130350232;-0.0001052802690537;-85948.13657795652;0.0095779565308475;8.695973169780821;-1.1697808215416217e-06;0.0865776457099901;83729.70017391426;83729.18981574154;-0.5103581727162236;83729.2596523195;-0.06983657795353793;795.699352;768.46836;-1.1072480000000269;799.726376;761.8027119999999;-3.7458720000000767;795.9972284781767;766.8736375154057;-1.3835882215391848;799.4448917090431;761.3816853730846;-3.427877132993899
12;51;39;90;Y;-86494.062;1.611;8.693344999999999;0.018;2278.474;1.609;89;83747.97526350025;0.0016105533053318;1;-1;782.4010499999999;8.678906285414747;781.1015656873273;0.0144387145852515;1.2994843126726892;83749.27487121242;83747.97538689974;-0.0001233994844369;-86494.07129974363;0.0092997436295263;8.693346371105386;-1.3711053874487789e-06;0.092160274521636;83729.43807241003;83728.13846469787;-1.2996077121642884;83728.52733599763;-0.3888712997577386;796.866188;764.063432;-3.8724799999998822;796.938224;763.93812;-3.925755999999865;796.6856096082605;764.0575691939357;-1.4599525724582918;795.7890385629951;763.0894237504706;-3.3246690611888425
10;50;40;90;Zr;-88772.535;0.118;8.709969;0.001;-6111.016;3.316;89;83745.6967897998;0.0001173682570687;-1;1;783.89721;8.690553101747788;782.1497791573009;0.0194158982522107;1.747430842699032;83747.44431113984;83745.69688029715;-9.04973567230627e-05;-88772.54500019748;0.0100001974788028;8.709970005526136;-1.0055261370212063e-06;0.0979508286219725;83727.10230394088;83725.35478260083;-1.74752134004666;83725.20182760103;0.1529549997940194;799.726376;762.6109039999999;-5.457140000000095;796.5111599999999;768.46836;-2.8149000000000797;799.4448917090431;763.3179762600148;-1.5366903455440024;794.2040863876459;766.8736375154057;-3.221834411550276
8;49;41;90;Nb;-82661.519;3.317;8.633376;0.037;-2489.016;3.316;89;83751.80780656658;0.0033170505033469;1;-1;777.00384;8.62991177885908;776.6920600973173;0.0034642211409199;0.3117799026827015;83752.11968359724;83751.80790369456;-9.712798055261374e-05;-82661.52823342904;0.0092334290384314;8.633377079199837;-1.0791998370507372e-06;0.1039519794749874;83731.27267859841;83730.96080156775;-0.3118770306609804;83730.68032980117;0.2804717665858334;796.938224;754.3733120000002;-2.6961439999997765;787.8459559999999;764.063432;-2.098292000000015;795.7890385629951;755.9781012396883;-1.6169803919511878;786.2039989654663;764.0575691939357;-3.122552035232502
6;48;42;90;Mo;-80172.503;3.463;8.597028;0.038;-9447.816;3.611;89;83754.29682215332;0.0034623635835272;-1;1;773.73252;8.592313510306008;773.3082159275407;0.0047144896939919;0.4243040724593356;83754.72118116447;83754.296877092;-5.493867502082139e-05;-80172.51264668116;0.0096466811664868;8.597028610429778;-6.104297778364298e-07;0.1101664099087241;83733.36939164539;83732.94503263425;-0.4243590111436788;83732.90074528093;0.04428735331748612;796.5111599999999;750.1039039999998;-0.8499760000003107;782.4391159999999;762.6109039999999;-2.415020000000254;794.2040863876459;750.7147016069109;-1.697643860524522;780.2748125139856;763.3179762600148;-3.0236430810809907
4;47;43;90;Tc;-70724.687;1.025;8.483359;0.011;-5840.895;3.869;89;83763.74463989292;0.001024643514092;1;-1;763.50231;8.482427102531187;763.4184392278067;0.0009318974688135;0.0838707721932223;83763.8286112616;83763.74474048942;-0.0001005965023068;-70724.69490707749;0.0079070774809224;8.483360117738872;-1.1177388721250736e-06;0.1165968166925493;83741.97225319862;83741.88828182993;-0.0839713686873437;83741.63847673702;0.24980509291344788;787.8459559999999;738.316304;-0.8423600000000988;770.3546399999999;754.3733120000002;-2.2766679999998587;786.2039989654663;738.8510198877285;-1.781859602418649;767.9304908156744;755.9781012396883;-2.9282864002508404
2;46;44;90;Ru;-64883.792;3.73;8.409768;0.041;-13184;300.0;89;83769.58553454754;0.0037297023912948;-1;1;756.87912;8.395583749092;755.6025374182799;0.0141842509080003;1.2765825817200491;83770.86216646855;83769.58558388683;-4.93392872158438e-05;-64883.80025245077;0.0082524507670314;8.409768548214277;-5.482142775292687e-07;0.1232459130540697;83748.50145855124;83747.22482663023;-1.276631921005901;83746.9393268827;0.28549974753696006;782.4391159999999;730.224;-1.0951239999999416;761.116;750.1039039999998;-2.538336000000072;780.2748125139856;729.0638135560949;-1.866448766479266;757.657070088062;750.7147016069109;-2.833303141586839
0;45;45;90;Rh;-51700.0;300.0;8.255;3.0;-11990;500.0;89;83782.76954905533;0.2999411013978399;1;-1;742.95;8.236452256431061;741.2807030787955;0.0185477435689396;1.669296921204591;83784.40165420545;83782.73235728424;0.0371917710872367;-51699.78574467132;-0.2142553286830661;8.254586758098998;0.0004132419010023;0.1301164311415495;83761.53681785554;83759.90471270542;-1.632105150114512;83759.69519845009;0.20951425532985013;770.3546399999999;711.92;-3.625360000000228;742.9;738.316304;-4.683696000000168;767.9304908156744;712.6763251380563;-1.9545902038602208;740.9685141136189;738.8510198877285;-2.7418721562435167
-2;44;46;90;Pd;-39710.0;400.0;8.113;4.0;*;;89;83794.75974115841;0.3996109704958799;-1;1;730.17;8.100363818105762;729.0327436295186;0.012636181894237;1.1372563704813956;83795.86726705215;83794.73001068167;0.0297304767445893;-39709.593641586034;-0.4063584139657905;8.112669661369486;0.0003303386305137;0.137211124437058;83772.49852644485;83771.39100055111;-1.1075258937344188;83771.06889419271;0.32210635840601753;761.116;;;;730.224;;757.657070088062;;;;729.0638135560949;
25;58;33;91;As;-36896.0;400.0;8.193;4.0;13684;589.0;90;84729.06695707164;0.3996109704958799;0;0;745.563;8.191062667583731;745.3867027501195;0.0019373324162685;0.1762972498804629;84729.24923548066;84729.07293823079;-0.005981159149087;-36896.48144835885;0.4814483588488656;8.193065727023557;-6.572702355711613e-05;0.0616903355080347;84712.4479604434;84712.26568203438;-0.1822784090181812;84712.79856348273;-0.5328814483509632;;739.323;;776.140614;;;;738.7902326654978;;777.5961650636423;;
23;57;34;91;Se;-50580.124;433.145;8.334837;4.76;10527.169;433.159;90;84715.383308688;0.4331447582298;0;0;758.4701670000001;8.333292399833143;758.329608384816;0.0015446001668575;0.1405586151840907;84715.52398324339;84715.38342462819;-0.0001159401872428;-50580.129831993945;0.0058319939416833;8.334838274068066;-1.2740680652711944e-06;0.0662732015900125;84698.21629212152;84698.07561756614;-0.1406745553831569;84698.33974739813;-0.2641298319940688;764.739;750.7398310000001;-1.4615029999999933;786.6040439999999;727.041;-3.2952900000001364;765.364368697787;750.2297632677862;-1.0650848040587562;787.677103353146;725.1119895438751;-3.8701238726108613
21;56;35;91;Br;-61107.294;3.544;8.441923000000001;0.039;9866.671;4.19;90;84704.85613799113;0.0035434035705508;0;0;768.214993;8.451414047986997;769.0786783668168;-0.0094910479869962;-0.8636853668167532;84703.9925666588;84704.85625202561;-0.0001140344829764;-61107.3005288673;0.0065288672994938;8.441924253126203;-1.2531262019166434e-06;0.0710507107718377;84686.17865409542;84687.04222542775;0.8635713323310483;84687.13642595662;-0.09420052886707708;776.140614;759.2393310000001;-1.0500409999999647;794.30556;739.323;-2.801426000000106;777.5961650636423;759.4305813507398;-1.1306103192515593;795.6071835662972;738.7902326654978;-3.759940501838628
19;55;36;91;Kr;-70973.965;2.236;8.541751;0.025;6771.072;8.115;90;84694.98946554433;0.002235585848928;0;0;777.2993409999999;8.545427612045296;777.6339126961219;-0.0036766120452966;-0.3345716961219978;84694.65498572691;84694.98955742303;-9.187869727611542e-05;-70973.9729756664;0.0079756664054002;8.541752009656072;-1.0096560725258996e-06;0.0760255189776867;84676.33504902106;84676.66952883848;0.3344798174221068;84677.17270181415;-0.5031729756738059;786.6040439999999;766.718535;-1.276102999999921;800.9891910000001;750.7398310000001;-2.8696599999996124;787.677103353146;766.3926869143585;-1.1980351247393628;801.3864057030969;750.2297632677862;-3.6516564213607126
17;54;37;91;Rb;-77745.037;7.801;8.607561;0.086;5906.890;8.873;90;84688.21839298715;0.007801263118655;0;0;783.288051;8.615333092008042;783.9953113727317;-0.0077720920080412;-0.7072603727317528;84687.51124044773;84688.21850082047;-0.000107833315269;-77745.0455328427;0.0085328427085187;8.607562184981441;-1.1849814409714554e-06;0.0812002794429175;84668.68547955164;84669.39263209107;0.707152539427625;84669.58817762391;-0.19554553284251597;794.30556;771.112821;-1.157720999999924;804.3481650000001;759.2393310000001;-2.988605999999777;795.6071835662972;771.1160799586427;-1.2673592205236446;805.0147697635443;759.4305813507398;-3.5452716311793893
15;53;38;91;Sr;-83651.927;5.453;8.663875;0.06;2699.369;5.247;90;84682.31150290678;0.0054520349890731;0;0;788.412625;8.661130487875226;788.1628743966456;0.0027445121247744;0.2497506033544141;84682.56133082123;84682.31158021788;-7.731109508313239e-05;-83651.93561322067;0.0086132206779439;8.663875849572443;-8.49572442618296e-07;0.0865776457099901;84663.22994834073;84662.98012042628;-0.2498279144492698;84663.4405560395;-0.4604356132185785;800.9891910000001;774.8270580000001;-1.0090009999998983;806.4606600000001;766.718535;-3.6460550000000467;801.3864057030969;773.6007604835921;-1.3385826066022446;806.4922757476398;766.3926869143585;-3.4407861312929526
13;52;39;91;Y;-86351.295;1.843;8.684941;0.02;1544.271;1.84;90;84679.61213359555;0.0018424953371581;0;0;790.3296310000001;8.682819799646857;790.136601767864;0.0021212003531427;0.1930292321360411;84679.80525684742;84679.61222761529;-9.401973511558026e-05;-86351.30492444466;0.00992444466101;8.684942033183908;-1.033183908205615e-06;0.092160274521636;84659.96845804504;84659.77533479317;-0.1931232518691104;84659.84533971762;-0.07000492444785777;804.3481650000001;775.5440419999999;-0.7670550000001413;805.7691119999998;771.112821;-3.777329000000236;805.0147697635443;773.8467284892068;-1.4117052829768681;805.8189236553832;771.1160799586427;-3.3381999217021985
11;51;40;91;Zr;-87895.566;0.105;8.693314;0.001;-1257.565;2.924;90;84678.06786261617;0.0001043273396166;0;0;791.091574;8.680401027322931;789.9164934863868;0.0129129726770695;1.1750805136132385;84679.24301852632;84678.0679380127;-7.539652870036662e-05;-87895.57590382846;0.0099038284533889;8.693314828533342;-8.285333414903562e-07;0.0979508286219725;84658.90101132735;84657.7258554172;-1.1751559101539897;84657.73003132103;-0.004175903828581795;806.4606600000001;771.928951;-3.793537000000015;804.5810369999999;774.8270580000001;-2.775053000000071;806.4922757476398;771.853983975487;-1.4867272496467194;802.9947134867747;773.6007604835921;-3.2375130024067857
9;50;41;91;Nb;-86638.001;2.926;8.670897;0.032;-4429.180;6.744;90;84679.32542716239;0.0029258229797845;0;0;789.051627;8.65387417090345;787.502549552214;0.0170228290965503;1.5490774477860896;84680.87461585792;84679.32553841014;-0.0001112477475544;-86638.01135761775;0.0103576177498325;8.670898222502649;-1.2225026484458112e-06;0.1039519794749874;84660.02761085909;84658.47842216356;-1.549188695527846;84658.48863352118;-0.010211357614025474;805.7691119999998;766.896268;-5.437874000000306;800.5976609999999;775.5440419999999;-1.961551000000327;805.8189236553832;767.6225269424324;-1.5636485066123669;798.019645241814;773.8467284892068;-3.1387253734070555
7;49;42;91;Mo;-82208.821;6.238;8.613628;0.069;-6222.175;6.671;90;84683.75460803753;0.0062372845185091;0;0;783.840148;8.603239230388409;782.8947699653452;0.0103887696115911;0.9453780346548228;84684.7000488422;84683.75467080755;-6.277002103161067e-05;-82208.83048246338;0.0094824633852113;8.613628689780484;-6.897804833982946e-07;0.1101664099087241;84663.34825932313;84662.40281851846;-0.945440804673126;84662.27354900094;0.12926951752160676;804.5810369999999;760.5035760000001;-2.595683000000008;793.4259659999999;771.928951;-2.3253790000001118;802.9947134867747;761.1523573900431;-1.64246905387256;790.8937189205016;771.853983975487;-3.041837034701757
5;48;43;91;Tc;-75986.646;2.363;8.536655000000001;0.026;-7746.824;3.242;90;84689.97678372168;0.0023622690470339;0;0;776.8356050000001;8.528496205777815;776.0931547257811;0.0081587942221865;0.7424502742189816;84690.71931747919;84689.97686720497;-8.348328992724419e-05;-75986.65479831761;0.0087983176199486;8.536655917398793;-9.173987916000216e-07;0.1165968166925493;84668.8629594162;84668.1204256587;-0.7425337575114099;84667.94248045702;0.17794520167808514;800.5976609999999;752.101175;-0.9723740000002863;784.438725;766.896268;-2.3362170000002607;798.019645241814;752.4434753183191;-1.7231888914291176;781.6169345228369;767.6225269424324;-2.946847986292937
3;47;44;91;Ru;-68239.823;2.221;8.442928;0.024;-9670;298.0;90;84697.72360753044;0.0022206819432684;0;0;768.306448;8.429645097071663;767.0977038335213;0.0132829029283367;1.2087441664787093;84698.93242176886;84697.72367760238;-7.00719392625615e-05;-68239.8309895658;0.0079895657981978;8.442928770021343;-7.700213426886648e-07;0.1232459130540697;84676.57171385155;84675.36289961313;-1.2088142384163802;84675.0282306027;0.3346690104372101;793.4259659999999;742.171;-1.0159300000001394;773.667;760.5035760000001;-2.442319999999995;790.8937189205016;741.4958807272604;-1.8058080192806756;770.1892920488203;761.1523573900431;-2.853758228179231
1;46;45;91;Rh;-58570.0;298.0;8.328;3.0;-12639;499.0;90;84707.3938837604;0.2980781131903999;0;0;757.848;8.306685904269955;755.9084172885659;0.0213140957300446;1.9395827114340136;84709.33936171125;84707.39977899981;-0.0058952394174411;-58569.55475960272;-0.4452403972827596;8.32806478285072;-6.478285072120116e-05;0.1301164311415495;84686.47452536134;84684.52904741048;-1.9454779508523643;84684.07030217009;0.4587452403939096;784.438725;728.999;-2.2582749999999123;760.089;752.101175;-3.505824999999845;781.6169345228369;728.3095736168673;-1.8903264374276887;756.6107914984518;752.4434753183191;-2.76256776036098
-1;45;46;91;Pd;-45930.0;401.0;8.181;4.0;*;;90;84720.03332725377;0.4005424645995999;0;0;744.4709999999999;8.159618627372693;742.525295090915;0.0213813726273066;1.9457049090848384;84721.94013730632;84719.99443239723;0.0388948565378086;-45930.1112662356;0.1112662356026703;8.180572583994145;0.0004274160058539;0.137211124437058;84698.57139669902;84696.66458664647;-1.906810052547371;84696.1989979127;0.46558873377216514;773.667;;;;742.171;;770.1892920488203;;;;741.4958807272604;
26;59;33;92;As;-30981.0;500.0;8.127;5.0;15742;640.0;91;85666.47604835028;0.50021233369764;1;-1;747.6840000000001;8.122222950331274;747.2445114304772;0.0047770496687267;0.4394885695228367;85666.95684851587;85666.51735994635;-0.0413115960691357;-30981.49388972581;0.4938897258143697;8.12744903908764;-0.0004490390876394;0.0616903355080347;85650.15557347861;85649.67477331302;-0.480800165591063;85650.61806720274;-0.943293889722554;;741.96;;778.696;;;;741.1453907803543;;780.4042626151119;;
24;58;34;92;Se;-46724.0;400.0;8.29;4.0;9509;400.0;91;85650.7337979974;0.3996109704958799;-1;1;762.68;8.293874960431028;763.0364963596545;-0.0038749604310286;-0.3564963596545567;85650.38251698411;85650.73901334377;-0.0052153463766444;-46723.74424260015;-0.2557573998492444;8.290056688547496;-5.668854749707464e-05;0.0662732015900125;85633.07482586225;85633.42610687553;0.3512810132815502;85633.50855111814;-0.08244424260919914;768.92;755.61894;-0.8210599999999886;791.887114;730.62;-2.8528859999998986;769.5531960427879;755.4897771695789;-1.0300195069421534;793.3229222066656;728.8748792813369;-3.8751912313065304
22;57;35;92;Br;-56232.805;6.709;8.384911;0.073;12536.514;7.232;91;85641.2247307945;0.0067086205349914;1;-1;771.411812;8.395797239586974;772.4133460420016;-0.0108862395869735;-1.0015340420015946;85640.22332069918;85641.22485474117;-0.0001239466655533;-56232.81144549112;0.0064454911189386;8.384912347246427;-1.3472464264197017e-06;0.0710507107718377;85622.4094081358;85623.41081823113;1.0014100953267189;85623.46142967662;-0.05061144549108576;778.696;763.0367399999999;-1.0908840000001874;798.319816;741.96;-2.5438080000001264;780.4042626151119;763.328231028846;-1.0941984400454885;799.9139009551004;741.1453907803543;-3.7674003485485628
20;56;36;92;Kr;-68769.32;2.701;8.512674;0.029;6003.118;6.692;91;85628.6882146051;0.0027013329007879;-1;1;783.166008;8.520229311902689;783.8610966950474;-0.0075553119026885;-0.6950886950473887;85627.99322344355;85628.6883121386;-9.753349877428263e-05;-68769.327634898;0.0076348979928297;8.512675060146728;-1.0601467277382426e-06;0.0760255189776867;85609.6732867377;85610.36827789925;0.694991161552025;85610.73680553415;-0.3685276348987827;791.887114;773.2133100000001;-1.2315919999999778;807.8203960000001;755.61894;-2.892680000000041;793.3229222066656;773.24055977832;-1.1587114051093295;808.5724727227649;755.4897771695789;-3.6599434977509873
