N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass;M_N_ws4;WS4_diff;bind_ene_total_;prediction_i3;difference_i3;prediction_i4;difference_i4
59;166;107;273;Bh;130683.0;655.0;7.286;2.0;-1084;754.0;273;254428.57334934728;0.6548403549151599;0;0;1989.078;7.322786689038215;1999.1207661074327;-0.0367866890382151;-10.042766107432726;254418.52827632785;254428.57104243524;0.0023069120361469;130683.03378727788;-0.0337872778763994;7.285991549772793;8.450227206857619e-06;1.1345777820194194;254364.985966386;254375.03103940547;10.04507301945705;254373.6910056182;1.340033787273569;1989.078;1990.003173828125;-0.9251738281250255;1989.902587890625;-0.8245878906250255
57;165;108;273;Hs;131767.0;374.0;7.279;1.0;-3015;565.0;273;254429.65760848403;0.3735291355917199;0;0;1987.167;7.309746634336944;1995.560831173986;-0.0307466343369444;-8.393831173985973;254421.30586465684;254429.69969583084;-0.042087346810149;131767.29292402384;-0.2929240238445345;7.279154166105483;-0.0001541661054833;1.163279351976377;254367.2812573343;254375.6330011615;8.351743827195605;254374.54820823745;1.084792924055364;1987.167;1986.9693603515625;0.19763964843741633;1986.68701171875;0.4799882812499163
55;164;109;273;Mt;134782.0;424.0;7.265;2.0;-3503;447.0;273;254432.67285489777;0.4238298171926;0;0;1983.345;7.293640003779688;1991.163721031855;-0.0286400037796887;-7.818721031855148;254424.9206281945;254432.73934922635;-0.0664943285810295;134782.53933777742;-0.5393377774162218;7.265243568969166;-0.0002435689691662;1.1925134253433824;254370.41425599463;254378.1664826979;7.752226703276392;254376.92074336016;1.2457393377553672;1983.345;1983.591796875;-0.24679687499997272;1983.5897216796875;-0.24472167968747272
53;163;110;273;Ds;138285.0;142.0;7.25;1.0;-4600;424.0;273;254436.17527272776;0.1415871037654399;0;0;1979.25;7.274466797366454;1985.929435681042;-0.024466797366454;-6.679435681041923;254429.3725669409;254436.052002622;0.1232701058324892;138284.9571677644;0.0428322356019634;7.2495484611507965;0.0004515388492034;1.2222884333156043;254374.3849707984;254381.1876765852;6.802705786860315;254380.22311941744;0.96455716775381;1979.25;1979.06005859375;0.18994140625;1979.0772705078125;0.1727294921875
51;162;111;273;Rg;142885.0;400.0;7.23;1.0;*;;273;254440.7749906119;0.3996109704958799;0;0;1973.79;7.252227015097233;1979.8579751215448;-0.0222270150972327;-6.067975121544578;254434.66168089592;254440.72965601747;0.0453345944406464;142884.67505191648;0.3249480835220311;7.229833939214533;0.0001660607854674;1.2526129614737382;254379.19341033083;254385.3067200468;6.113309715990908;254385.1987449949;0.1079750518838409;1973.79;1973.248046875;0.5419531249999636;1972.8214111328125;0.9685888671874636
60;167;107;274;Bh;133762.0;578.0;7.278;2.0;356;744.0;274;255363.1460410801;0.5775263443064;1;-1;1994.172;7.317269769051033;2004.931916719983;-0.0392697690510335;-10.759916719983266;255352.28254743363;255363.0424641536;0.1035769264854025;133761.62180008335;0.3781999166531022;7.2776219820200945;0.0003780179799051;1.1345777820194194;255298.74023749185;255309.60373113828;10.86349364646594;255308.1016093382;1.5021218000911176;1994.172;1994.9937744140625;-0.8217744140624745;1995.512939453125;-1.3409394531249745
58;166;108;274;Hs;133406.0;469.0;7.276;2.0;-3843;602.0;274;255362.7902103325;0.46947302827488;-1;1;1993.624;7.309768035314155;2002.8764416760785;-0.0337680353141554;-9.252441676078432;255353.5556758731;255362.8081175492;-0.0179072167084086;133405.79105246055;0.2089475394459441;7.276065354805544;-6.535480554425988e-05;1.163279351976377;255299.53106855057;255308.76560301;9.234534459363203;255307.43811195745;1.3274910525069572;1993.624;1993.513427734375;0.11057226562502365;1993.5992431640625;0.024756835937523647
56;165;109;274;Mt;137249.0;377.0;7.259;1.0;-1948;542.0;274;255366.6335550044;0.37632361790288;1;-1;1988.966;7.290247149530308;1997.5277189713045;-0.0312471495303077;-8.561718971304344;255358.12205197345;255366.6837709448;-0.050215940340422;137249.13572439548;-0.1357243954844307;7.259183269855205;-0.0001832698552046;1.1925134253433824;255303.6156797736;255312.1271828045;8.511503030982567;255310.8350470801;1.2921357243612874;1988.966;1989.1871337890625;-0.2211337890626055;1989.1763916015625;-0.2103916015626055
54;164;110;274;Ds;139197.0;389.0;7.249;1.0;-5415;442.0;274;255368.5813091753;0.3893645353549599;-1;1;1986.226;7.276653330170672;1993.803012466764;-0.027653330170672;-7.577012466764245;255361.06441187352;255368.64142434028;-0.0601151649898383;139196.88989528068;0.1101047193224076;7.249219398412354;-0.0002193984123541;1.2222884333156043;255306.0768157309;255313.59371303272;7.516897301771678;255312.19662313745;1.3970898952684363;1986.226;1986.5927734375;-0.3667734374998872;1986.4752197265625;-0.24921972656238722
52;163;111;274;Rg;144612.0;209.0;7.227;1.0;*;;274;255373.9960844002;0.209586173337;1;-1;1980.198;7.251040358764064;1986.7850583013533;-0.024040358764064;-6.587058301353636;255367.30001943448;255373.88707773585;0.1090066643664613;144611.66512019496;0.334879805042874;7.226602165458531;0.0003978345414692;1.2526129614737382;255311.8317488694;255318.5278138351;6.696064965712139;255318.09214871493;0.4356651201669592;1980.198;1980.3701171875;-0.17211718749990723;1980.4659423828125;-0.26794238281240723
61;168;107;275;Bh;135780.0;600.0;7.273;2.0;-712;844.0;275;256296.6586925228;0.5998822027956799;0;0;2000.075;7.315895070589628;2011.871144412148;-0.042895070589628;-11.796144412147896;256284.9087414598;256296.704885872;-0.0461933491169475;135780.1695228314;-0.1695228313910775;7.273167975815013;-0.000167975815013;1.1345777820194194;256231.366431518;256243.116382581;11.749951063015033;256241.50271305817;1.6136695228342433;2000.075;2002.119384765625;-2.0443847656249545;2002.064453125;-1.9894531249999545
59;167;108;275;Hs;136492.0;593.0;7.268;2.0;-2275;709.0;275;256297.3703540181;0.5933617440696399;0;0;1998.7;7.304943857670521;2008.8595608593928;-0.0369438576705212;-10.159560859393196;256287.1379784081;256297.2975392675;0.0728147505724337;136491.83101807698;0.1689819230232387;7.26773521908887;0.00026478091113;1.163279351976377;256233.1133710856;256243.3457466956;10.232375609950395;256241.89411567745;1.451631018135231;1998.7;1998.891845703125;-0.19184570312495453;1998.7711181640625;-0.07111816406245453
57;166;109;275;Mt;138767.0;387.0;7.257;1.0;-2899;516.0;275;256299.64506261933;0.38750154714752;0;0;1995.675;7.290966920149207;2005.015903041032;-0.0339669201492069;-9.34090304103188;256290.19928962205;256299.5401926631;0.1048699562961701;138766.5396193896;0.4603806103987153;7.256618654704336;0.000381345295664;1.1925134253433824;256235.6929174222;256245.13869041952;9.445772997336462;256243.7137508001;1.4249396193772554;1995.675;1995.575439453125;0.09956054687495453;1995.8115234375;-0.13652343750004547
55;165;110;275;Ds;141666.0;340.0;7.243;1.0;-3729;561.0;275;256302.54480376423;0.34092684196152;0;0;1991.825;7.273964258025686;2000.3401709570635;-0.0309642580256852;-8.515170957063447;256294.0926751016;256302.6078460586;-0.0630422943504527;141666.28076425582;-0.2807642558182124;7.243229244706772;-0.0002292447067713;1.2222884333156043;256239.105078959;256247.5572076217;8.45212866269867;256246.09992685745;1.4572807642398402;1991.825;1992.58349609375;-0.7584960937499545;1991.927001953125;-0.10200195312495453
53;164;111;275;Rg;145395.0;446.0;7.227;2.0;*;;275;256306.27357466143;0.44618567568188;0;0;1987.425;7.253935871299955;1994.832364607488;-0.0269358712999547;-7.40736460748758;256298.8181348467;256306.2254994542;0.0480752072762697;145395.0516614577;-0.0516614576918073;7.226825181064408;0.0001748189355925;1.2526129614737382;256243.3498642816;256250.8053040964;7.455439814773854;256250.0108524349;0.794451661495259;1987.425;1987.619873046875;-0.19487304687504547;1987.9027099609375;-0.4777099609375455
62;169;107;276;Bh;138950.0;600.0;7.265;2.0;765;937.0;276;257231.3226706778;0.5998822027956799;1;-1;2005.14;7.309721534313775;2017.483143470602;-0.0447215343137754;-12.343143470602172;257218.86216411967;257231.2053075903;0.1173630874836817;138950.0439577827;-0.0439577827346511;7.264574771422211;0.0004252285777885;1.1345777820194194;257165.3198541779;257177.780360736;12.460506558069028;257176.14271677812;1.637643957830733;2005.14;2006.7174072265625;-1.5774072265624;2007.0582275390625;-1.9182275390624
60;168;108;276;Hs;138185.0;720.0;7.265;3.0;-3127;895.0;276;257230.55791401863;0.7200449421755599;-1;1;2005.14;7.304230816908856;2015.967705466844;-0.0392308169088559;-10.827705466844236;257219.59525551903;257230.42296098583;0.1349530328006949;138185.28729865325;-0.2872986532456707;7.26451103973628;0.0004889602637199;1.163279351976377;257165.5706481965;257176.53330669613;10.96265849962947;257174.90761939748;1.6256872986559756;2005.14;2005.994873046875;-0.8548730468749;2005.823974609375;-0.6839746093749
58;167;109;276;Mt;141312.0;532.0;7.25;2.0;-1227;764.0;276;257233.68493972483;0.53188313322412;1;-1;2001.0;7.286858728964364;2011.1730091941645;-0.036858728964364;-10.17300919416448;257223.60760518725;257233.78061438145;-0.0956746565934736;141312.31300483574;-0.3130048357415944;7.250346647306498;-0.0003466473064976;1.1925134253433824;257169.1012329874;257179.17856752497;10.07733453757828;257177.76865452013;1.4099130048416555;2001.0;2001.231201171875;-0.231201171875;2001.484375;-0.484375
56;166;110;276;Ds;142539.0;548.0;7.243;2.0;-4847;834.0;276;257234.9117174594;0.54771853298736;-1;1;1999.068;7.275356775170676;2007.9984699471063;-0.0323567751706752;-8.93046994710653;257225.99979782983;257234.93026777697;-0.0185503175598569;142539.09073940874;-0.0907394087407738;7.243067211295505;-6.721129550424365e-05;1.2222884333156043;257171.0122016873;257179.92412131684;8.911919629550539;257178.53103057743;1.3930907393805685;1999.068;1999.2403564453125;-0.17235644531251637;1999.13671875;-0.06871875000001637
54;165;111;276;Rg;147386.0;629.0;7.223;2.0;-2974;804.0;276;257239.7592127752;0.628758520011;1;-1;1993.548;7.251973450837416;2001.5446724311269;-0.0289734508374159;-7.996672431126853;257231.67124874145;257239.6679211725;0.0912916026718448;147386.58605521312;-0.5860552131198347;7.222669233323688;0.0003307666763117;1.2526129614737382;257176.2029781764;257184.2909422101;8.087964033795288;257183.42515615493;0.865786055161152;1993.548;1993.8515625;-0.3035624999999982;1993.23681640625;0.3111835937500018
52;164;112;276;Cn;150360.0;500.0;7.209;2.0;*;;276;257242.73254195423;0.50021233369764;-1;1;1989.684;7.234460260654958;1996.7110319407684;-0.0254602606549587;-7.027031940768438;257235.7225426273;257242.7495745681;-0.0170326138322707;150359.91523424626;0.0847657537378836;7.209061712368988;-6.171236898833143e-05;1.2834957518607772;257179.7741559019;257186.7841552288;7.009999326925026;257186.2447399946;0.5394152341759764;1989.684;1989.6934814453125;-0.009481445312530923;1990.3544921875;-0.6704921875000309
63;170;107;277;Bh;141100.0;600.0;7.26;2.0;-275;748.0;277;258164.9666627892;0.5998822027956799;0;0;2011.02;7.3076567943344415;2024.2209320306404;-0.0476567943344417;-13.200932030640388;258151.68979727803;258164.89072930868;0.07593348051887;141099.9323491943;0.0676508056931197;7.259725871911447;0.0002741280885532;1.1345777820194194;258098.14748733625;258111.4243528474;13.276865511172218;258109.74622049817;1.6781323492177762;2011.02;2011.923583984375;-0.9035839843750182;2014.39013671875;-3.370136718750018
61;169;108;277;Hs;141375.0;447.0;7.256;2.0;-1633;799.0;277;258165.2414535498;0.4471171697855999;0;0;2009.912;7.298736594359191;2021.750036637496;-0.0427365943591908;-11.83803663749586;258153.37834606672;258165.2163827042;0.0250708455860149;141374.72310978625;0.2768902137468103;7.255909491532221;9.05084677791379e-05;1.163279351976377;258099.3537387442;258111.21684622727;11.863107483077329;258109.5889231175;1.6279231097723823;2009.912;2010.8995361328125;-0.9875361328124654;2011.048828125;-1.1368281249999654
59;168;109;277;Mt;143008.0;662.0;7.247;2.0;-2084;770.0;277;258166.87436271363;0.66229230774492;0;0;2007.419;7.286830673776325;2018.452096636042;-0.0398306737763256;-11.033096636042274;258155.8939394637;258166.9270360997;-0.0526733861479442;143007.63227361478;0.3677263852150645;7.247190156628672;-0.0001901566286726;1.1925134253433824;258101.38756726388;258112.36799051377;10.980423249886371;258110.7671582401;1.6008322736306582;2007.419;2007.507080078125;-0.0880800781249036;2007.7540283203125;-0.3350283203124036
57;167;110;277;Ds;145092.0;392.0;7.237;1.0;-3315;611.0;277;258168.95904651773;0.39215901766612;0;0;2004.649;7.271939032585853;2014.3271120262807;-0.0349390325858527;-9.678112026281042;258159.23657746904;258168.9146894953;0.0443570224160794;145092.3160777188;-0.3160777188022621;7.236839866345086;0.0001601336549139;1.2222884333156043;258104.24898132647;258113.9714503752;9.722469048690982;258112.54893429743;1.422516077727778;2004.649;2004.8759765625;-0.22697656250011278;2004.4996337890625;0.14936621093738722
55;166;111;277;Rg;148407.0;469.0;7.222;2.0;-3925;493.0;277;258172.27423403284;0.46947302827488;0;0;2000.494;7.254061670787768;2009.375082808212;-0.0320616707877681;-8.881082808211659;258163.4062600827;258172.2873428909;-0.0131088580528739;148407.50359285422;-0.5035928542201873;7.222047324397325;-4.732439732446636e-05;1.2526129614737382;258107.9379895176;258116.8059634677;8.867973950138548;258115.7282598749;1.0777035928331316;2000.494;2001.0941162109375;-0.6001162109375855;2000.847900390625;-0.3539003906250855
53;165;112;277;Cn;152332.0;153.0;7.205;1.0;*;;277;258176.19861869185;0.1536965271138;0;0;1995.785;7.233198588382069;2003.5960089818327;-0.028198588382069;-7.8110089818330835;258168.40298730464;258176.21399628647;-0.0153775946528185;152331.88825181997;0.1117481800320092;7.205055514782153;-5.55147821525992e-05;1.2834957518607772;258112.4546005792;258120.2502319664;7.7956313871836755;258119.5890437146;0.6611882518045604;1995.785;1995.3310546875;0.45394531250008185;1995.9925537109375;-0.20755371093741815
64;171;107;278;Bh;144370.0;400.0;7.251;1.0;1150;500.0;278;259099.7312423073;0.3996109704958799;1;-1;2015.778;7.300856379013246;2029.6380733656824;-0.0498563790132458;-13.86007336568241;259085.8380776613;259099.69815102703;0.0330912803183309;144370.4081473582;-0.4081473581900354;7.250880966617528;0.0001190333824725;1.1345777820194194;259032.2957677196;259046.1889323656;13.893164645996876;259044.35612421812;1.8328081473882776;2015.778;2017.6378173828125;-1.85981738281248;2018.3712158203125;-2.59321582031248
62;170;108;278;Hs;143220.0;300.0;7.252;1.0;-2547;652.0;278;259098.58084708927;0.2999411013978399;-1;1;2016.056;7.297320644553014;2028.6551391857377;-0.0453206445530138;-12.59913918573784;259086.0386652368;259098.63780442256;-0.0569573332904838;143220.01292925622;-0.0129292562196496;7.252204882493892;-0.0002048824938922;1.163279351976377;259032.0140579143;259044.5562397668;12.542181852448266;259042.78212683747;1.774112929299008;2016.056;2017.1143798828125;-1.05837988281246;2016.3341064453125;-0.27810644531246
60;169;109;278;Mt;145767.0;579.0;7.24;2.0;-484;771.0;278;259101.1275519688;0.57845783841012;1;-1;2012.72;7.282038737857499;2024.4067691243847;-0.0420387378574984;-11.686769124384682;259089.50468869376;259101.1914578181;-0.0639058493543416;145766.71780880375;0.2821911962528247;7.240229877155955;-0.000229877155955;1.1925134253433824;259034.9983164939;259046.62117976893;11.622863275028068;259045.0517619601;1.5694178088160695;2012.72;2013.0396728515625;-0.3196728515624727;2013.1697998046875;-0.4497998046874727
58;168;110;278;Ds;146251.0;510.0;7.236;2.0;-4270;641.0;278;259101.6119289028;0.51045876883856;-1;1;2011.608;7.27257094556882;2021.774722868132;-0.0365709455688199;-10.166722868131956;259091.3543883456;259101.5211112137;0.0908176890807226;146251.09474273305;-0.094742733053863;7.235673317665204;0.000326682334796;1.2222884333156043;259036.36679220296;259046.62433276017;10.25754055721336;259045.1233380174;1.5009947427606676;2011.608;2011.4373779296875;0.17062207031244725;2011.447998046875;0.16000195312494725
56;167;111;278;Rg;150521.0;389.0;7.218;1.0;-2321;585.0;278;259105.8809663801;0.38843304125124;1;-1;2006.604;7.251356981044857;2015.8772407304705;-0.0333569810448572;-9.273240730470206;259096.4695238788;259105.74276460923;0.13820177083835;150520.13222010518;0.8677798948192503;7.217502871327891;0.0004971286721087;1.2526129614737382;259041.00125331368;259050.412695815;9.411442501324927;259049.3166635949;1.0960322201135568;2006.604;2006.8197021484375;-0.21570214843745816;2006.5787353515625;0.025264648437541837
54;166;112;278;Cn;152842.0;438.0;7.206;2.0;-6188;491.0;278;259108.2031811807;0.4378022287483999;-1;1;2003.268;7.235957130927729;2011.5960823979087;-0.0299571309277286;-8.328082397908702;259099.9683356069;259108.2964180048;-0.0932368241192307;152842.3470206935;-0.3470206935016904;7.206335384259461;-0.0003353842594604;1.2834957518607772;259044.0199488815;259052.25479445528;8.234845573781058;259051.41614743465;0.8386470206605736;2003.268;2002.642822265625;0.6251777343750291;2003.546142578125;-0.2781425781249709
52;165;113;278;Nh;159030.0;224.0;7.181;1.0;*;;278;259114.3901650176;0.2235585848927999;1;-1;1996.318;7.208811108575321;2004.0494881839395;-0.0278111085753209;-7.731488183939291;259106.73258321645;259114.4640714004;-0.0739063827786594;159029.33085760113;0.6691423988668248;7.181265850297763;-0.0002658502977626;1.3149457050630782;259050.30464749355;259057.9622292947;7.657581801147899;259057.7757984372;0.1864308575750328;1996.318;1996.501220703125;-0.18322070312501637;1996.5888671875;-0.27086718750001637
